,0,1,2,3,4,frXle,fre_pct,grade
珊,8,3,3.75,4,3.75,32,0.9925903030354353,7
析,8,3,3.625,4,3.75,32,0.99260723948564,7
寨,8,3,3.5,4,3.25,32,0.9926241759358447,7
咿,8,2,3.0,4,3.0,32,0.9926411123860495,7
萧,16,3,3.25,2,3.5,32,0.9926749852864589,7
蔬,8,1,2.25,4,2.5,32,0.9926919217366637,7
豌,8,3,2.625,4,2.25,32,0.9927088581868683,7
滔,8,3,3.5,4,3.5,32,0.992725794637073,7
胧,8,3,3.25,4,3.5,32,0.9927427310872777,7
朦,8,3,3.25,4,3.5,32,0.9927596675374825,7
彤,8,1,2.25,4,2.25,32,0.9927766039876872,7
溉,8,3,3.25,4,3.5,32,0.9927935404378919,7
锹,8,4,3.75,4,3.5,32,0.9928104768880966,7
违,8,3,3.125,4,3.25,32,0.9928274133383014,7
蚱,6,2,3.0,5,3.0,30,0.9928401156759549,7
滥,6,3,3.333333333333333,5,3.4,30,0.9928528180136085,7
屎,6,4,3.333333333333333,5,3.4,30,0.992865520351262,7
霸,6,4,3.666666666666666,5,3.6,30,0.9928782226889156,7
纽,10,4,3.4,3,3.333333333333333,30,0.9928993932516714,7
膛,6,3,3.5,5,3.4,30,0.9929120955893249,7
浆,6,2,3.0,5,3.2,30,0.9929247979269785,7
惰,6,3,3.333333333333333,5,3.4,30,0.992937500264632,7
凿,6,2,2.666666666666666,5,2.8,30,0.9929502026022856,7
辟,6,3,3.5,5,3.6,30,0.9929629049399391,7
宴,6,4,3.5,5,3.4,30,0.9929756072775926,7
码,6,3,3.833333333333333,5,3.8,30,0.9929883096152462,7
瞎,6,3,3.166666666666666,5,3.2,30,0.9930010119528997,7
礁,6,4,3.333333333333333,5,3.4,30,0.9930137142905533,7
羲,10,3,3.1,3,3.333333333333333,30,0.9930348848533092,7
赫,10,3,3.9,3,3.666666666666666,30,0.9930560554160651,7
巷,6,4,3.166666666666666,5,3.0,30,0.9930687577537186,7
獐,15,4,4.0,2,4.0,30,0.9931005135978525,7
瘸,6,4,4.0,5,4.0,30,0.9931132159355059,7
橇,6,1,3.0,5,3.0,30,0.9931259182731595,7
键,6,2,3.5,5,3.4,30,0.993138620610813,7
茁,6,4,3.166666666666666,5,3.2,30,0.9931513229484666,7
冯,6,3,3.0,5,3.0,30,0.9931640252861201,7
胶,7,3,3.0,4,3.0,28,0.9931788446800492,7
乳,7,3,3.428571428571428,4,3.5,28,0.9931936640739785,7
蟆,7,4,4.0,4,4.0,28,0.9932084834679076,7
萍,7,2,2.571428571428571,4,2.5,28,0.9932233028618367,7
诲,7,4,3.714285714285714,4,3.5,28,0.9932381222557658,7
冉,7,1,3.0,4,2.75,28,0.9932529416496949,7
晏,14,4,4.0,2,4.0,28,0.9932825804375532,7
订,7,2,3.285714285714285,4,3.25,28,0.9932973998314824,7
权,7,3,3.1428571428571432,4,3.25,28,0.9933122192254115,7
蛤,7,4,4.0,4,4.0,28,0.9933270386193406,7
寇,9,3,3.666666666666666,3,3.0,27,0.9933460921258209,7
搔,9,4,3.8888888888888893,3,3.666666666666666,27,0.9933651456323012,7
彦,9,4,4.0,3,4.0,27,0.9933841991387815,7
戚,9,4,3.777777777777777,3,3.333333333333333,27,0.9934032526452619,7
僵,9,2,3.333333333333333,3,2.666666666666666,27,0.9934223061517421,7
稠,9,4,4.0,3,4.0,27,0.9934413596582224,7
吒,26,3,3.0,1,3.0,26,0.9934964031213878,7
哑,5,4,3.8,5,3.8,25,0.9935069884027657,7
奉,5,3,3.2,5,3.2,25,0.9935175736841436,7
占,5,2,3.6,5,3.6,25,0.9935281589655216,7
患,5,3,3.6,5,3.6,25,0.9935387442468996,7
黎,5,2,2.6,5,2.6,25,0.9935493295282776,7
蔽,5,4,2.8,5,2.8,25,0.9935599148096554,7
虑,5,2,3.0,5,3.0,25,0.9935705000910334,7
肢,5,2,2.4,5,2.4,25,0.9935810853724114,7
镶,5,3,3.6,5,3.6,25,0.9935916706537893,7
霎,5,3,3.4,5,3.4,25,0.9936022559351673,7
咙,5,2,3.0,5,3.0,25,0.9936128412165453,7
萎,5,2,3.2,5,3.2,25,0.9936234264979231,7
颖,5,4,4.0,5,4.0,25,0.9936340117793011,7
懈,5,2,3.2,5,3.2,25,0.9936445970606791,7
誓,5,2,3.2,5,3.2,25,0.993655182342057,7
俐,5,3,3.2,5,3.2,25,0.993665767623435,7
仇,5,3,3.6,5,3.6,25,0.9936763529048129,7
沐,5,2,3.2,5,3.2,25,0.9936869381861909,7
菲,5,2,2.8,5,2.8,25,0.9936975234675688,7
缘,5,2,3.4,5,3.4,25,0.9937081087489468,7
渗,5,3,3.0,5,3.0,25,0.9937186940303248,7
懊,5,4,4.0,5,4.0,25,0.9937292793117026,7
框,5,3,3.0,5,3.0,25,0.9937398645930806,7
砌,5,3,3.4,5,3.4,25,0.9937504498744586,7
衫,5,3,3.4,5,3.4,25,0.9937610351558365,7
款,5,1,2.6,5,2.6,25,0.9937716204372145,7
询,5,4,3.6,5,3.6,25,0.9937822057185924,7
绊,5,3,3.6,5,3.6,25,0.9937927909999703,7
媚,5,4,3.6,5,3.6,25,0.9938033762813483,7
倍,5,3,3.4,5,3.4,25,0.9938139615627263,7
眺,5,2,3.2,5,3.2,25,0.9938245468441043,7
绣,5,3,3.6,5,3.6,25,0.9938351321254821,7
棣,5,3,3.6,5,3.6,25,0.9938457174068601,7
谱,5,1,2.8,5,2.8,25,0.9938563026882381,7
缎,5,2,3.0,5,3.0,25,0.993866887969616,7
彰,5,1,2.4,5,2.4,25,0.993877473250994,7
氛,5,3,3.2,5,3.2,25,0.9938880585323719,7
逻,5,3,3.6,5,3.6,25,0.9938986438137498,7
帜,5,3,3.2,5,3.2,25,0.9939092290951278,7
咸,5,1,2.6,5,2.6,25,0.9939198143765058,7
绑,6,4,3.666666666666666,4,3.5,24,0.9939325167141593,7
测,6,3,3.5,4,3.25,24,0.9939452190518129,7
咖,6,3,3.0,4,3.0,24,0.9939579213894664,7
帚,6,4,2.833333333333333,4,2.75,24,0.9939706237271199,7
徽,8,3,3.125,3,3.333333333333333,24,0.9939875601773246,7
赖,6,3,3.666666666666666,4,3.5,24,0.9940002625149782,7
敦,6,4,3.5,4,3.5,24,0.9940129648526317,7
驻,6,3,3.833333333333333,4,3.75,24,0.9940256671902853,7
咂,6,2,3.166666666666666,4,3.25,24,0.9940383695279388,7
驯,8,3,3.875,3,3.666666666666666,24,0.9940553059781435,7
啡,6,3,3.0,4,3.0,24,0.994068008315797,7
惠,8,3,3.5,3,3.333333333333333,24,0.9940849447660017,7
谎,6,3,3.5,4,3.5,24,0.9940976471036553,7
轼,6,3,3.833333333333333,4,3.75,24,0.9941103494413088,7
聂,12,4,4.0,2,4.0,24,0.9941357541166159,7
倪,6,4,4.0,4,4.0,24,0.9941484564542694,7
彼,6,3,3.0,4,3.0,24,0.994161158791923,7
蚌,12,4,4.0,2,4.0,24,0.9941865634672301,7
腻,6,4,3.833333333333333,4,3.75,24,0.9941992658048836,7
涯,6,4,3.833333333333333,4,3.75,24,0.9942119681425372,7
蔗,6,4,3.333333333333333,4,3.0,24,0.9942246704801907,7
侯,6,2,3.333333333333333,4,3.5,24,0.9942373728178442,7
揠,8,4,4.0,3,4.0,24,0.9942543092680489,7
骞,12,4,4.0,2,4.0,24,0.994279713943356,7
拙,6,4,4.0,4,4.0,24,0.9942924162810096,7
厦,6,4,3.0,4,3.0,24,0.9943051186186631,7
宛,6,4,3.833333333333333,4,3.75,24,0.9943178209563167,7
钥,11,4,3.727272727272727,2,2.5,22,0.9943411085753482,7
蟒,11,3,3.0,2,3.0,22,0.9943643961943797,7
嘭,11,2,2.727272727272727,2,2.5,22,0.9943876838134111,7
婷,22,2,2.0,1,2.0,22,0.9944342590514741,7
鸵,7,3,3.0,3,3.0,21,0.9944490784454032,7
冕,21,3,3.0,1,3.0,21,0.9944935366271906,7
乾,7,3,3.0,3,3.0,21,0.9945083560211198,7
碉,7,3,3.0,3,3.0,21,0.9945231754150489,7
戈,10,3,3.0,2,3.0,20,0.9945443459778048,7
档,5,4,4.0,4,4.0,20,0.9945549312591827,7
蝠,5,3,2.6,4,2.5,20,0.9945655165405607,7
蝙,5,3,2.6,4,2.5,20,0.9945761018219387,7
噪,5,4,3.8,4,3.75,20,0.9945866871033165,7
搀,5,4,3.8,4,3.75,20,0.9945972723846945,7
泞,5,4,3.8,4,3.75,20,0.9946078576660725,7
匀,5,3,3.0,4,2.75,20,0.9946184429474504,7
贞,10,4,1.3,2,2.5,20,0.9946396135102064,7
厘,5,3,3.2,4,3.25,20,0.9946501987915842,7
荆,5,4,3.4,4,3.25,20,0.9946607840729622,7
销,5,4,4.0,4,4.0,20,0.9946713693543402,7
橙,5,3,3.6,4,3.5,20,0.9946819546357182,7
港,5,1,2.0,4,2.25,20,0.994692539917096,7
窖,5,3,3.6,4,3.5,20,0.994703125198474,7
栖,5,3,3.4,4,3.5,20,0.994713710479852,7
济,5,3,3.4,4,3.5,20,0.9947242957612299,7
拇,5,3,3.8,4,3.75,20,0.9947348810426079,7
暮,5,2,2.6,4,2.25,20,0.9947454663239859,7
泻,5,4,3.8,4,3.75,20,0.9947560516053637,7
婪,5,4,3.4,4,3.25,20,0.9947666368867417,7
橱,5,3,3.6,4,3.5,20,0.9947772221681197,7
穹,10,3,3.0,2,3.0,20,0.9947983927308756,7
脉,5,4,4.0,4,4.0,20,0.9948089780122535,7
睫,5,1,2.8,4,2.5,20,0.9948195632936315,7
涧,5,2,2.8,4,3.0,20,0.9948301485750094,7
御,5,1,3.0,4,2.75,20,0.9948407338563874,7
拽,5,2,2.8,4,2.75,20,0.9948513191377654,7
乏,5,3,3.4,4,3.25,20,0.9948619044191432,7
症,5,4,3.8,4,3.75,20,0.9948724897005212,7
蔼,5,2,3.4,4,3.25,20,0.9948830749818992,7
燥,5,2,3.4,4,3.25,20,0.9948936602632771,7
舔,5,2,2.2,4,2.25,20,0.9949042455446551,7
嫌,5,2,3.4,4,3.25,20,0.994914830826033,7
潺,6,2,3.0,3,3.0,18,0.9949275331636865,7
涸,6,4,4.0,3,4.0,18,0.9949402355013401,7
捶,6,2,1.666666666666666,3,1.666666666666666,18,0.9949529378389936,7
拆,6,3,2.666666666666666,3,2.666666666666666,18,0.9949656401766471,7
估,6,3,3.166666666666666,3,3.333333333333333,18,0.9949783425143007,7
瑚,6,4,4.0,3,4.0,18,0.9949910448519542,7
浊,6,1,2.166666666666666,3,2.333333333333333,18,0.9950037471896078,7
耻,6,2,3.666666666666666,3,3.333333333333333,18,0.9950164495272613,7
遗,9,3,3.0,2,3.0,18,0.9950355030337417,7
瓷,6,3,3.166666666666666,3,3.333333333333333,18,0.9950482053713952,7
蠢,6,3,3.333333333333333,3,3.333333333333333,18,0.9950609077090488,7
扳,6,3,3.0,3,3.0,18,0.9950736100467023,7
赋,6,4,3.666666666666666,3,3.666666666666666,18,0.9950863123843559,7
毙,6,4,4.0,3,4.0,18,0.9950990147220093,7
囊,6,3,3.666666666666666,3,3.333333333333333,18,0.9951117170596628,7
雏,6,4,3.666666666666666,3,3.333333333333333,18,0.9951244193973164,7
疙,6,4,3.666666666666666,3,3.666666666666666,18,0.9951371217349699,7
瘩,6,4,3.666666666666666,3,3.666666666666666,18,0.9951498240726235,7
丙,6,3,3.166666666666666,3,3.333333333333333,18,0.995162526410277,7
猾,6,3,3.0,3,3.0,18,0.9951752287479306,7
狡,6,3,3.0,3,3.0,18,0.9951879310855841,7
腕,6,2,2.666666666666666,3,2.333333333333333,18,0.9952006334232376,7
桓,17,4,4.0,1,4.0,17,0.9952366233799227,7
腹,4,3,3.5,4,3.5,16,0.9952450916050251,7
脯,8,4,4.0,2,4.0,16,0.9952620280552298,7
径,4,3,2.75,4,2.75,16,0.9952704962803322,7
葚,8,2,2.875,2,2.5,16,0.9952874327305369,7
脂,4,3,3.0,4,3.0,16,0.9952959009556392,7
噌,4,2,2.25,4,2.25,16,0.9953043691807416,7
熔,4,4,3.5,4,3.5,16,0.995312837405844,7
漾,4,2,3.0,4,3.0,16,0.9953213056309462,7
峻,4,2,3.5,4,3.5,16,0.9953297738560486,7
峦,4,3,3.5,4,3.5,16,0.995338242081151,7
憋,4,4,4.0,4,4.0,16,0.9953467103062533,7
谋,4,3,3.75,4,3.75,16,0.9953551785313557,7
簸,4,4,3.5,4,3.5,16,0.995363646756458,7
怡,4,4,3.0,4,3.0,16,0.9953721149815604,7
轿,4,3,2.75,4,2.75,16,0.9953805832066628,7
瘫,4,3,3.5,4,3.5,16,0.9953890514317651,7
黏,4,2,2.75,4,2.75,16,0.9953975196568675,7
糯,4,2,2.5,4,2.5,16,0.9954059878819699,7
婉,4,3,3.75,4,3.75,16,0.9954144561070722,7
灸,4,4,3.75,4,3.75,16,0.9954229243321746,7
疯,4,2,3.25,4,3.25,16,0.995431392557277,7
脊,4,2,2.75,4,2.75,16,0.9954398607823793,7
予,4,4,3.75,4,3.75,16,0.9954483290074817,7
煎,4,4,3.5,4,3.5,16,0.9954567972325841,7
搜,4,3,3.0,4,3.0,16,0.9954652654576864,7
芝,4,2,2.25,4,2.25,16,0.9954737336827888,7
呛,4,3,3.5,4,3.5,16,0.9954822019078912,7
乃,4,2,2.75,4,2.75,16,0.9954906701329935,7
呗,4,4,3.5,4,3.5,16,0.9954991383580958,7
咛,4,4,3.75,4,3.75,16,0.9955076065831981,7
咝,8,2,3.0,2,3.0,16,0.9955245430334029,7
伶,4,3,3.5,4,3.5,16,0.9955330112585052,7
厕,4,4,3.75,4,3.75,16,0.9955414794836076,7
钧,8,4,1.375,2,2.5,16,0.9955584159338123,7
搁,4,1,3.25,4,3.25,16,0.9955668841589147,7
粥,4,1,2.5,4,2.5,16,0.9955753523840171,7
垛,4,3,3.75,4,3.75,16,0.9955838206091194,7
敞,4,3,3.25,4,3.25,16,0.9955922888342218,7
呈,4,3,3.75,4,3.75,16,0.9956007570593242,7
轶,4,2,2.75,4,2.75,16,0.9956092252844265,7
蒜,4,2,3.0,4,3.0,16,0.9956176935095289,7
孝,4,4,3.75,4,3.75,16,0.9956261617346313,7
毡,4,3,3.5,4,3.5,16,0.9956346299597336,7
嗦,4,3,3.0,4,3.0,16,0.995643098184836,7
限,4,3,3.5,4,3.5,16,0.9956515664099383,7
硕,4,4,4.0,4,4.0,16,0.9956600346350407,7
膏,4,1,2.75,4,2.75,16,0.9956685028601431,7
菌,4,2,1.75,4,1.75,16,0.9956769710852453,7
拒,4,4,3.5,4,3.5,16,0.9956854393103477,7
滨,4,2,3.0,4,3.0,16,0.9956939075354501,7
嫂,5,4,3.8,3,3.666666666666666,15,0.995704492816828,7
宅,5,2,3.2,3,3.333333333333333,15,0.995715078098206,7
淙,5,2,3.6,3,3.333333333333333,15,0.9957256633795839,7
霭,5,4,4.0,3,4.0,15,0.9957362486609619,7
晌,5,4,3.8,3,3.666666666666666,15,0.9957468339423399,7
狭,5,4,4.0,3,4.0,15,0.9957574192237179,7
蛹,5,3,3.6,3,3.333333333333333,15,0.9957680045050957,7
灶,5,3,3.2,3,3.333333333333333,15,0.9957785897864737,7
频,5,2,2.6,3,2.333333333333333,15,0.9957891750678517,7
逛,5,3,3.0,3,3.0,15,0.9957997603492296,7
箬,5,2,3.2,3,2.666666666666666,15,0.9958103456306076,7
沸,5,3,3.0,3,3.0,15,0.9958209309119855,7
杖,5,4,3.2,3,3.333333333333333,15,0.9958315161933634,7
犊,15,4,4.0,1,4.0,15,0.9958632720374972,7
囚,5,4,4.0,3,4.0,15,0.9958738573188752,7
鲈,7,3,3.428571428571428,2,3.5,14,0.9958886767128043,7
亦,7,4,3.857142857142857,2,3.5,14,0.9959034961067335,7
娲,7,3,3.857142857142857,2,3.5,14,0.9959183155006627,7
鬓,7,3,3.1428571428571432,2,3.5,14,0.9959331348945918,7
豚,7,2,2.857142857142857,2,2.5,14,0.9959479542885209,7
樾,7,2,2.0,2,2.0,14,0.99596277368245,7
崛,7,4,3.571428571428571,2,3.5,14,0.9959775930763791,7
锚,7,3,3.1428571428571432,2,3.5,14,0.9959924124703082,7
刃,7,3,3.428571428571428,2,3.5,14,0.9960072318642375,7
昙,13,3,3.0,1,3.0,13,0.99603475359582,7
荠,13,3,3.0,1,3.0,13,0.9960622753274028,7
恍,4,3,3.75,3,3.666666666666666,12,0.9960707435525051,7
菩,6,3,3.666666666666666,2,3.5,12,0.9960834458901586,7
铠,6,3,3.0,2,3.0,12,0.9960961482278122,7
轴,4,3,3.25,3,3.333333333333333,12,0.9961046164529146,7
胁,4,4,3.5,3,3.333333333333333,12,0.996113084678017,7
吠,4,3,2.5,3,2.333333333333333,12,0.9961215529031193,7
牺,4,2,3.5,3,3.333333333333333,12,0.9961300211282216,7
娥,4,1,1.75,3,2.0,12,0.9961384893533239,7
鸢,6,4,4.0,2,4.0,12,0.9961511916909775,7
呻,4,4,3.75,3,3.666666666666666,12,0.9961596599160799,7
艄,6,2,2.5,2,2.5,12,0.9961723622537334,7
藕,4,2,2.75,3,2.666666666666666,12,0.9961808304788358,7
偎,4,4,1.75,3,2.0,12,0.9961892987039381,7
啃,4,2,3.25,3,3.0,12,0.9961977669290405,7
旷,4,3,3.25,3,3.333333333333333,12,0.9962062351541429,7
颐,4,3,3.0,3,3.0,12,0.9962147033792452,7
鲨,4,4,3.75,3,3.666666666666666,12,0.9962231716043476,7
唠,4,4,3.75,3,3.666666666666666,12,0.99623163982945,7
阑,4,3,3.75,3,3.666666666666666,12,0.9962401080545523,7
膜,4,3,3.75,3,3.666666666666666,12,0.9962485762796547,7
胎,4,4,3.75,3,3.666666666666666,12,0.996257044504757,7
乞,4,4,3.75,3,3.666666666666666,12,0.9962655127298594,7
率,4,2,3.25,3,3.0,12,0.9962739809549618,7
棘,4,4,3.75,3,3.666666666666666,12,0.9962824491800641,7
斥,4,4,3.5,3,3.333333333333333,12,0.9962909174051665,7
聋,4,3,3.25,3,3.333333333333333,12,0.9962993856302689,7
吮,4,3,3.75,3,3.666666666666666,12,0.9963078538553711,7
撤,6,4,4.0,2,4.0,12,0.9963205561930247,7
焕,4,1,2.5,3,2.0,12,0.9963290244181271,7
蜈,4,4,4.0,3,4.0,12,0.9963374926432295,7
屉,4,4,4.0,3,4.0,12,0.9963459608683318,7
劣,4,2,3.5,3,3.333333333333333,12,0.9963544290934342,7
惋,4,4,3.75,3,3.666666666666666,12,0.9963628973185366,7
犀,6,3,1.666666666666666,2,2.0,12,0.99637559965619,7
筏,4,3,3.75,3,3.666666666666666,12,0.9963840678812924,7
惨,4,2,3.5,3,3.333333333333333,12,0.9963925361063948,7
董,4,2,2.75,3,3.0,12,0.9964010043314971,
乙,6,4,3.333333333333333,2,3.5,12,0.9964137066691506,
塾,4,4,4.0,3,4.0,12,0.996422174894253,
锐,4,4,3.75,3,3.666666666666666,12,0.9964306431193554,
椭,4,2,2.0,3,2.0,12,0.9964391113444577,
兆,4,3,3.75,3,3.666666666666666,12,0.9964475795695601,
粟,4,4,2.5,3,2.666666666666666,12,0.9964560477946625,
嗑,4,2,2.5,3,2.666666666666666,12,0.9964645160197648,
卑,4,4,3.75,3,3.666666666666666,12,0.9964729842448672,
辇,4,1,1.75,3,1.666666666666666,12,0.9964814524699696,
熏,4,4,3.25,3,3.333333333333333,12,0.9964899206950719,
捋,4,3,3.5,3,3.666666666666666,12,0.9964983889201743,
蛾,4,3,3.5,3,3.333333333333333,12,0.9965068571452766,
蚣,4,4,4.0,3,4.0,12,0.996515325370379,
匡,11,3,3.0,1,3.0,11,0.9965386129894105,
橹,5,2,2.4,2,2.5,10,0.9965491982707885,
嚏,5,4,1.6,2,2.5,10,0.9965597835521663,
嵩,10,4,4.0,1,4.0,10,0.9965809541149223,
噔,5,2,2.4,2,2.5,10,0.9965915393963002,
仑,5,4,4.0,2,4.0,10,0.9966021246776782,
椿,5,4,4.0,2,4.0,10,0.9966127099590562,
锵,5,1,2.2,2,2.0,10,0.996623295240434,
琵,10,3,3.0,1,3.0,10,0.99664446580319,
漱,5,3,2.8,2,2.5,10,0.996655051084568,
琶,10,3,3.0,1,3.0,10,0.9966762216473238,
楂,3,3,3.333333333333333,3,3.333333333333333,9,0.9966825728161506,
舀,3,2,2.666666666666666,3,2.666666666666666,9,0.9966889239849773,
饲,3,4,3.666666666666666,3,3.666666666666666,9,0.9966952751538042,
铭,3,4,3.666666666666666,3,3.666666666666666,9,0.9967016263226309,
勉,3,3,3.666666666666666,3,3.666666666666666,9,0.9967079774914577,
嘘,3,3,3.666666666666666,3,3.666666666666666,9,0.9967143286602844,
盹,3,2,2.333333333333333,3,2.333333333333333,9,0.9967206798291112,
汲,3,4,3.666666666666666,3,3.666666666666666,9,0.996727030997938,
弥,3,4,4.0,3,4.0,9,0.9967333821667648,
拯,9,3,3.0,1,3.0,9,0.9967524356732451,
韭,3,3,3.333333333333333,3,3.333333333333333,9,0.9967587868420719,
怯,3,3,3.333333333333333,3,3.333333333333333,9,0.9967651380108986,
擅,3,3,2.333333333333333,3,2.333333333333333,9,0.9967714891797254,
霆,3,3,3.666666666666666,3,3.666666666666666,9,0.9967778403485521,
赴,3,3,3.333333333333333,3,3.333333333333333,9,0.996784191517379,
搅,3,2,2.666666666666666,3,2.666666666666666,9,0.9967905426862057,
鲍,3,3,3.333333333333333,3,3.333333333333333,9,0.9967968938550325,
翱,3,3,3.333333333333333,3,3.333333333333333,9,0.9968032450238592,
账,3,4,4.0,3,4.0,9,0.9968095961926859,
漪,3,3,3.0,3,3.0,9,0.9968159473615128,
摊,3,3,3.666666666666666,3,3.666666666666666,9,0.9968222985303395,
霉,3,4,4.0,3,4.0,9,0.9968286496991663,
魁,3,2,2.666666666666666,3,2.666666666666666,9,0.996835000867993,
睦,3,4,4.0,3,4.0,9,0.9968413520368199,
焚,3,3,3.666666666666666,3,3.666666666666666,9,0.9968477032056466,
麟,3,2,1.666666666666666,3,1.666666666666666,9,0.9968540543744734,
岂,3,4,4.0,3,4.0,9,0.9968604055433001,
谐,3,2,2.333333333333333,3,2.333333333333333,9,0.9968667567121269,
均,3,4,4.0,3,4.0,9,0.9968731078809537,
惧,3,3,3.333333333333333,3,3.333333333333333,9,0.9968794590497805,
靴,3,3,3.0,3,3.0,9,0.9968858102186072,
湘,3,4,4.0,3,4.0,9,0.996892161387434,
钮,3,1,2.666666666666666,3,2.666666666666666,9,0.9968985125562607,
纲,3,4,3.666666666666666,3,3.666666666666666,9,0.9969048637250876,
蕾,3,3,3.666666666666666,3,3.666666666666666,9,0.9969112148939143,
畏,3,4,4.0,3,4.0,9,0.9969175660627411,
丟,3,2,2.666666666666666,3,2.666666666666666,9,0.9969239172315678,
谭,3,4,2.666666666666666,3,2.666666666666666,9,0.9969302684003947,
协,3,1,2.333333333333333,3,2.333333333333333,9,0.9969366195692214,
畦,3,3,2.666666666666666,3,2.666666666666666,9,0.9969429707380482,
膝,3,4,3.666666666666666,3,3.666666666666666,9,0.9969493219068749,
眩,3,3,3.666666666666666,3,3.666666666666666,9,0.9969556730757017,
堪,3,3,3.0,3,3.0,9,0.9969620242445285,
鹉,3,4,4.0,3,4.0,9,0.9969683754133553,
奘,9,3,3.0,1,3.0,9,0.9969874289198355,
玄,9,3,3.0,1,3.0,9,0.9970064824263158,
凹,3,4,4.0,3,4.0,9,0.9970128335951426,
卸,3,4,4.0,3,4.0,9,0.9970191847639694,
粱,3,1,2.333333333333333,3,2.333333333333333,9,0.9970255359327962,
犁,3,1,2.666666666666666,3,2.666666666666666,9,0.9970318871016229,
履,3,4,2.666666666666666,3,2.666666666666666,9,0.9970382382704497,
签,3,2,3.0,3,3.0,9,0.9970445894392764,
俱,3,4,3.666666666666666,3,3.666666666666666,9,0.9970509406081033,
刹,3,4,3.333333333333333,3,3.333333333333333,9,0.99705729177693,
峤,3,1,1.666666666666666,3,1.666666666666666,9,0.9970636429457568,
蠕,3,4,4.0,3,4.0,9,0.9970699941145835,
趾,3,1,2.666666666666666,3,2.666666666666666,9,0.9970763452834103,
愈,3,3,3.666666666666666,3,3.666666666666666,9,0.9970826964522371,
鼾,3,1,2.666666666666666,3,2.666666666666666,9,0.9970890476210639,
馒,3,1,2.333333333333333,3,2.333333333333333,9,0.9970953987898906,
噘,3,2,2.666666666666666,3,2.666666666666666,9,0.9971017499587174,
珹,3,4,3.333333333333333,3,3.333333333333333,9,0.9971081011275442,
鹦,3,4,4.0,3,4.0,9,0.997114452296371,
朴,3,3,3.333333333333333,3,3.333333333333333,9,0.9971208034651977,
浃,3,4,4.0,3,4.0,9,0.9971271546340245,
彻,3,2,3.0,3,3.0,9,0.9971335058028512,
陵,3,4,3.333333333333333,3,3.333333333333333,9,0.9971398569716781,
潇,3,4,3.333333333333333,3,3.333333333333333,9,0.9971462081405048,
屿,3,4,4.0,3,4.0,9,0.9971525593093316,
豺,9,4,4.0,1,4.0,9,0.9971716128158119,
某,3,3,3.666666666666666,3,3.666666666666666,9,0.9971779639846386,
韦,3,2,3.333333333333333,3,3.333333333333333,9,0.9971843151534654,
箕,3,4,3.333333333333333,3,3.333333333333333,9,0.9971906663222921,
瑙,3,3,3.333333333333333,3,3.333333333333333,9,0.997197017491119,
眷,3,3,3.333333333333333,3,3.333333333333333,9,0.9972033686599457,
迫,3,3,3.333333333333333,3,3.333333333333333,9,0.9972097198287725,
鳄,3,1,1.666666666666666,3,1.666666666666666,9,0.9972160709975992,
寅,3,2,2.666666666666666,3,2.666666666666666,9,0.997222422166426,
逢,3,3,2.666666666666666,3,2.666666666666666,9,0.9972287733352528,
迁,3,2,2.666666666666666,3,2.666666666666666,9,0.9972351245040796,
陕,3,2,2.666666666666666,3,2.666666666666666,9,0.9972414756729063,
钦,3,4,3.333333333333333,3,3.333333333333333,9,0.9972478268417331,
淀,8,4,4.0,1,4.0,8,0.9972647632919378,
肝,4,3,3.0,2,3.0,8,0.9972732315170402,
檬,4,3,3.0,2,3.0,8,0.9972816997421425,
喃,4,3,3.5,2,3.5,8,0.9972901679672449,
柠,4,3,3.0,2,3.0,8,0.9972986361923473,
铡,8,4,4.0,1,4.0,8,0.997315572642552,
洙,8,4,4.0,1,4.0,8,0.9973325090927567,
璐,4,3,3.0,2,3.0,8,0.9973409773178591,
鲧,4,3,3.0,2,3.0,8,0.9973494455429615,
裕,4,4,4.0,2,4.0,8,0.9973579137680638,
涅,8,3,3.0,1,3.0,8,0.9973748502182685,
铸,4,4,4.0,2,4.0,8,0.9973833184433709,
汶,4,4,4.0,2,4.0,8,0.9973917866684732,
栩,4,4,3.5,2,3.5,8,0.9974002548935755,
飕,4,3,3.5,2,3.5,8,0.9974087231186779,
粼,4,3,3.5,2,3.5,8,0.9974171913437803,
擀,4,2,2.75,2,2.5,8,0.9974256595688826,
窦,4,1,3.25,2,2.5,8,0.997434127793985,
姗,8,3,3.0,1,3.0,8,0.9974510642441897,
荞,4,3,3.75,2,3.5,8,0.9974595324692921,
蹼,4,2,2.5,2,2.5,8,0.9974680006943945,
戳,4,4,3.75,2,3.5,8,0.9974764689194968,
轨,4,2,2.5,2,3.0,8,0.9974849371445992,
龇,4,3,3.0,2,3.0,8,0.9974934053697015,
殖,4,3,3.25,2,3.5,8,0.9975018735948039,
庇,4,3,3.0,2,3.0,8,0.9975103418199063,
沧,4,4,4.0,2,4.0,8,0.9975188100450086,
吏,8,3,3.0,1,3.0,8,0.9975357464952134,
栗,4,3,3.75,2,3.5,8,0.9975442147203157,
钳,4,3,2.0,2,2.0,8,0.9975526829454181,
珀,8,3,3.0,1,3.0,8,0.9975696193956227,
倭,7,4,4.0,1,4.0,7,0.9975844387895519,
茑,7,4,4.0,1,4.0,7,0.997599258183481,
讥,7,4,4.0,1,4.0,7,0.9976140775774102,
爵,7,4,4.0,1,4.0,7,0.9976288969713393,
